"lotr" "premium" "age" "genre_likes" "actor_likes" "similar_user_ratings" "mean_time_genre" "user_time" "user_day" "user_device" "fam_members" "country"
0 "Standard" 30 4 4 0.82 151.7 "Evening" "Friday" "TV" 2 "US"
1 "Standard" 37 1 3 0.83 233.4 "Afternoon" "Sunday" "TV" 3 "MX"
0 "Standard" 35 2 5 0.51 40.8 "Evening" "Friday" "TV" 4 "DE"
0 "Standard" 27 0 5 0.76 43.6 "Evening" "Tuesday" "TV" 2 "UK"
0 "Premium" 27 3 0 0.18 111.6 "Evening" "Sunday" "TV" 1 "FR"
1 "Standard" 35 4 5 0.82 129.7 "Afternoon" "Friday" "TV" 4 "US"
0 "Standard" 21 1 5 0.64 79.1 "Evening" "Friday" "TV" 2 "UK"
0 "Standard" 21 4 1 0.32 1.3 "Afternoon" "Saturday" "TV" 2 "UK"
1 "Standard" 33 3 4 0.92 156.6 "Evening" "Monday" "TV" 1 "US"
0 "Standard" 30 0 1 0.45 2.1 "Evening" "Saturday" "TV" 0 "MX"
0 "Standard" 21 0 3 0.55 250.1 "Evening" "Thursday" "Gaming Device" 2 "FR"
0 "Premium" 30 1 3 0.89 202.9 "Afternoon" "Tuesday" "TV" 3 "US"
1 "Standard" 31 1 5 0.58 168.7 "Afternoon" "Saturday" "TV" 2 "MX"
0 "Standard" 39 0 2 0.89 97.6 "Afternoon" "Monday" "Gaming Device" 0 "DE"
0 "Standard" 51 1 5 0.84 86 "Evening" "Thursday" "TV" 3 "US"
1 "Standard" 36 1 4 0.87 52 "Evening" "Sunday" "TV" 4 "MX"
0 "Standard" 21 7 3 0.62 10.3 "Evening" "Wednesday" "TV" 2 "US"
0 "Standard" 29 4 6 0.78 91.5 "Evening" "Saturday" "TV" 1 "UK"
0 "Standard" 30 0 3 0.57 46 "Afternoon" "Saturday" "PC" 6 "FR"
0 "Standard" 21 3 2 0.82 85.1 "Evening" "Saturday" "Mobile Device" 3 "US"
1 "Standard" 34 2 6 0.79 79.1 "Evening" "Sunday" "TV" 2 "MX"
0 "Premium" 28 4 1 0.43 126.8 "Afternoon" "Sunday" "Gaming Device" 1 "US"
0 "Standard" 29 0 6 0.27 76.3 "Afternoon" "Friday" "TV" 3 "MX"
0 "Standard" 40 2 3 0.41 235.1 "Evening" "Saturday" "TV" 1 "DE"
1 "Standard" 34 2 1 0.68 143.6 "Evening" "Sunday" "TV" 2 "FR"
0 "Premium" 38 1 3 0.76 216.9 "Afternoon" "Saturday" "TV" 3 "MX"
0 "Standard" 27 1 3 0.59 177.8 "Evening" "Wednesday" "TV" 4 "UK"
0 "Standard" 32 1 3 0.89 133 "Evening" "Thursday" "TV" 4 "DE"
1 "Premium" 40 2 7 0.67 124.5 "Evening" "Sunday" "TV" 0 "NZ"
0 "Standard" 25 3 3 0.27 200.2 "Afternoon" "Tuesday" "Gaming Device" 0 "US"
1 "Premium" 24 4 4 0.7 133.1 "Evening" "Friday" "TV" 0 "UK"
1 "Standard" 39 1 1 0.59 268.4 "Afternoon" "Friday" "TV" 1 "DE"
0 "Standard" 40 2 2 0.46 81.5 "Afternoon" "Sunday" "TV" 1 "DE"
1 "Standard" 27 4 2 0.94 104 "Evening" "Saturday" "Mobile Device" 2 "US"
0 "Standard" 32 2 5 0.73 129.3 "Evening" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 20 0 3 0.9 85.2 "Evening" "Friday" "TV" 5 "MX"
0 "Standard" 24 1 3 0.63 179.6 "Evening" "Thursday" "TV" 1 "DE"
0 "Standard" 17 1 2 0.49 20.1 "Afternoon" "Wednesday" "PC" 2 "UK"
0 "Standard" 34 1 3 0.52 206.9 "Evening" "Tuesday" "Mobile Device" 1 "US"
0 "Premium" 18 1 2 0.5 126.9 "Evening" "Sunday" "TV" 2 "NZ"
0 "Standard" 29 0 4 0.82 126.3 "Afternoon" "Friday" "TV" 3 "FR"
1 "Premium" 30 2 4 0.73 109.4 "Evening" "Friday" "TV" 3 "DE"
1 "Standard" 43 1 5 0.98 143.2 "Evening" "Saturday" "TV" 0 "US"
0 "Standard" 26 3 4 0.64 102.4 "Afternoon" "Wednesday" "TV" 5 "UK"
0 "Standard" 23 0 2 0.56 150.4 "Afternoon" "Wednesday" "PC" 0 "UK"
0 "Standard" 27 3 3 0.49 164.4 "Afternoon" "Tuesday" "TV" 1 "MX"
0 "Standard" 34 1 4 0.81 123.2 "Afternoon" "Friday" "TV" 0 "US"
0 "Premium" 27 3 7 0.49 95.8 "Evening" "Friday" "TV" 2 "FR"
0 "Standard" 32 1 4 0.78 121.3 "Evening" "Saturday" "TV" 0 "FR"
0 "Premium" 22 2 5 0.52 154.8 "Evening" "Monday" "PC" 2 "UK"
0 "Standard" 39 3 2 0.32 165.2 "Afternoon" "Tuesday" "TV" 0 "DE"
0 "Standard" 38 2 0 0.59 95.8 "Evening" "Tuesday" "TV" 1 "UK"
0 "Standard" 26 2 3 0.43 0 "Afternoon" "Friday" "TV" 6 "DE"
0 "Standard" 29 2 6 0.46 106.3 "Evening" "Sunday" "Gaming Device" 2 "UK"
0 "Premium" 35 0 1 0.42 282.6 "Afternoon" "Friday" "TV" 6 "JP"
1 "Standard" 26 2 3 0.88 199.5 "Evening" "Friday" "TV" 3 "DE"
0 "Standard" 20 2 2 0.8 9.5 "Evening" "Thursday" "Mobile Device" 1 "US"
0 "Standard" 20 3 4 0.74 155.3 "Evening" "Sunday" "TV" 1 "UK"
0 "Standard" 35 0 3 0.81 116.4 "Afternoon" "Tuesday" "TV" 0 "DE"
0 "Standard" 22 2 1 0.13 173.6 "Afternoon" "Friday" "PC" 3 "DE"
0 "Premium" 22 1 1 0.75 63.5 "Evening" "Sunday" "TV" 5 "FR"
0 "Standard" 30 1 3 0.86 148.8 "Afternoon" "Friday" "Gaming Device" 2 "US"
0 "Standard" 26 6 3 0.49 53.6 "Afternoon" "Thursday" "Mobile Device" 4 "UK"
0 "Premium" 30 3 2 0.6 150.5 "Afternoon" "Monday" "TV" 2 "JP"
0 "Standard" 27 2 5 0.93 178.5 "Morning" "Wednesday" "TV" 3 "US"
0 "Premium" 21 1 3 0.57 97.2 "Evening" "Sunday" "TV" 2 "US"
0 "Standard" 20 3 2 0.48 104.6 "Afternoon" "Friday" "TV" 2 "DE"
0 "Standard" 32 0 5 0.77 24.4 "Evening" "Friday" "TV" 4 "DE"
0 "Standard" 30 3 5 0.77 146.5 "Afternoon" "Sunday" "TV" 5 "MX"
0 "Standard" 29 2 1 0.44 149.9 "Evening" "Sunday" "TV" 0 "UK"
0 "Standard" 31 1 5 0.42 0 "Afternoon" "Friday" "TV" 6 "MX"
0 "Standard" 40 1 3 0.8 131.5 "Afternoon" "Monday" "TV" 3 "FR"
1 "Standard" 15 0 2 0.99 233.3 "Evening" "Saturday" "TV" 0 "FR"
0 "Standard" 29 3 4 0.35 130.3 "Evening" "Monday" "Gaming Device" 1 "MX"
0 "Standard" 15 2 3 0.79 98.7 "Evening" "Saturday" "TV" 0 "DE"
0 "Premium" 37 3 8 0.46 193.4 "Evening" "Thursday" "TV" 2 "US"
0 "Standard" 15 0 4 0.75 172.9 "Evening" "Friday" "TV" 1 "UK"
0 "Premium" 31 1 2 0.52 127.8 "Afternoon" "Sunday" "Mobile Device" 0 "UK"
0 "Standard" 28 1 8 0.62 89.5 "Evening" "Tuesday" "TV" 4 "US"
0 "Standard" 23 2 2 0.69 218.5 "Evening" "Saturday" "TV" 0 "UK"
1 "Standard" 29 3 2 0.82 172.1 "Evening" "Saturday" "TV" 2 "DE"
1 "Standard" 29 3 10 0.69 195.8 "Evening" "Wednesday" "PC" 0 "FR"
0 "Premium" 40 2 4 0.46 0 "Evening" "Friday" "Gaming Device" 1 "DE"
1 "Standard" 34 2 3 0.95 192.4 "Evening" "Sunday" "TV" 2 "NZ"
0 "Standard" 36 2 0 0.42 227.7 "Afternoon" "Friday" "TV" 1 "FR"
0 "Standard" 29 1 2 0.62 127.8 "Evening" "Saturday" "TV" 0 "FR"
0 "Standard" 39 1 1 0.6 80 "Evening" "Saturday" "TV" 3 "US"
0 "Standard" 33 4 4 0.47 125.4 "Evening" "Friday" "Mobile Device" 3 "US"
0 "Standard" 35 3 3 0.81 193 "Evening" "Friday" "Mobile Device" 0 "US"
0 "Standard" 41 1 2 0.65 186.8 "Afternoon" "Saturday" "Gaming Device" 0 "UK"
0 "Standard" 21 3 4 0.83 155.7 "Afternoon" "Monday" "TV" 3 "US"
1 "Premium" 35 1 1 0.78 156.7 "Evening" "Sunday" "TV" 3 "DE"
0 "Standard" 33 3 4 0.62 128.3 "Evening" "Friday" "Mobile Device" 5 "UK"
0 "Standard" 26 1 4 0.87 91.2 "Afternoon" "Monday" "Mobile Device" 0 "NZ"
0 "Standard" 29 2 2 0.48 132.6 "Evening" "Thursday" "TV" 1 "US"
0 "Standard" 25 3 2 0.68 162.8 "Afternoon" "Thursday" "TV" 2 "NZ"
1 "Standard" 26 4 2 0.95 250.3 "Evening" "Monday" "TV" 2 "FR"
0 "Standard" 21 0 6 0.75 214.2 "Afternoon" "Saturday" "TV" 1 "MX"
0 "Standard" 40 2 2 0.8 154.4 "Evening" "Saturday" "PC" 2 "UK"
1 "Standard" 29 2 3 0.82 144.6 "Morning" "Sunday" "TV" 3 "MX"
0 "Premium" 33 4 1 0.63 25.2 "Afternoon" "Monday" "TV" 1 "UK"
0 "Standard" 39 0 2 0.68 0 "Evening" "Saturday" "Mobile Device" 2 "UK"
0 "Standard" 25 0 4 0.82 108.7 "Evening" "Monday" "TV" 2 "FR"
0 "Standard" 37 1 3 0.54 179.6 "Evening" "Friday" "TV" 2 "US"
0 "Standard" 24 2 6 0.46 35.1 "Afternoon" "Saturday" "TV" 4 "UK"
0 "Standard" 14 1 5 0.36 201.8 "Afternoon" "Sunday" "Mobile Device" 1 "US"
0 "Standard" 41 4 1 0.53 144.7 "Evening" "Sunday" "TV" 3 "UK"
1 "Standard" 29 4 1 0.8 199.2 "Evening" "Saturday" "TV" 3 "MX"
0 "Standard" 36 0 5 0.59 67.2 "Evening" "Wednesday" "TV" 3 "FR"
0 "Premium" 37 4 3 0.79 90.1 "Evening" "Thursday" "TV" 0 "NZ"
1 "Standard" 43 2 6 0.93 166.5 "Afternoon" "Friday" "TV" 4 "MX"
0 "Standard" 42 1 3 0.91 0 "Evening" "Thursday" "Mobile Device" 4 "MX"
0 "Standard" 18 2 3 0.23 165 "Evening" "Sunday" "Gaming Device" 3 "UK"
0 "Premium" 37 1 1 0.19 97.7 "Afternoon" "Tuesday" "TV" 0 "DE"
0 "Premium" 27 3 2 0.8 131.4 "Morning" "Thursday" "TV" 1 "DE"
1 "Premium" 24 3 2 0.96 3.6 "Evening" "Thursday" "TV" 3 "MX"
0 "Premium" 50 4 3 0.76 35.4 "Morning" "Monday" "TV" 2 "UK"
0 "Standard" 35 2 5 0.74 85 "Evening" "Sunday" "TV" 3 "US"
0 "Premium" 41 4 0 0.56 105.1 "Evening" "Saturday" "TV" 0 "FR"
0 "Premium" 24 1 4 0.24 115.5 "Evening" "Saturday" "TV" 1 "US"
0 "Standard" 25 1 5 0.5 110.7 "Evening" "Sunday" "TV" 0 "US"
0 "Standard" 35 1 2 0.86 23.7 "Evening" "Tuesday" "TV" 2 "US"
0 "Standard" 12 0 5 0.25 127.5 "Evening" "Sunday" "TV" 3 "DE"
0 "Standard" 32 5 7 0.85 95.6 "Afternoon" "Sunday" "Gaming Device" 2 "MX"
1 "Standard" 40 4 2 0.91 23.3 "Evening" "Sunday" "TV" 2 "UK"
0 "Standard" 48 3 5 0.44 94.5 "Afternoon" "Friday" "TV" 0 "US"
0 "Standard" 28 2 0 0.84 94.2 "Morning" "Saturday" "TV" 4 "US"
0 "Standard" 25 1 3 0.46 115.8 "Afternoon" "Wednesday" "TV" 2 "FR"
0 "Standard" 36 1 4 0.55 114.2 "Afternoon" "Monday" "TV" 2 "DE"
1 "Standard" 19 0 1 0.89 67.3 "Afternoon" "Sunday" "TV" 0 "MX"
0 "Standard" 19 1 6 0.51 33.7 "Afternoon" "Sunday" "TV" 5 "UK"
0 "Standard" 32 3 5 0.79 83.2 "Evening" "Sunday" "Mobile Device" 0 "UK"
1 "Standard" 21 2 3 0.96 159.9 "Morning" "Sunday" "TV" 1 "US"
0 "Standard" 39 1 0 0.15 6 "Afternoon" "Thursday" "PC" 6 "DE"
0 "Standard" 28 3 7 0.65 122.2 "Evening" "Tuesday" "TV" 2 "US"
0 "Standard" 41 4 4 0.97 97.9 "Afternoon" "Wednesday" "TV" 2 "UK"
1 "Standard" 22 1 1 0.72 296.5 "Evening" "Tuesday" "PC" 4 "FR"
0 "Standard" 36 0 2 0.79 11.2 "Afternoon" "Saturday" "PC" 0 "DE"
1 "Standard" 27 3 2 0.89 120.6 "Evening" "Saturday" "TV" 1 "DE"
0 "Standard" 20 3 3 0.95 192.9 "Evening" "Saturday" "Mobile Device" 2 "US"
0 "Premium" 35 1 1 0.62 93.3 "Morning" "Tuesday" "TV" 2 "US"
1 "Standard" 35 3 5 0.97 216.2 "Evening" "Monday" "TV" 3 "DE"
0 "Standard" 24 4 5 0.51 168.3 "Evening" "Saturday" "TV" 0 "UK"
0 "Standard" 15 4 4 0.28 191 "Evening" "Tuesday" "Mobile Device" 2 "DE"
0 "Standard" 31 1 7 0.75 104 "Evening" "Sunday" "TV" 2 "MX"
1 "Standard" 38 0 2 0.89 117.6 "Morning" "Sunday" "TV" 0 "US"
0 "Premium" 37 2 6 0.42 56.2 "Evening" "Tuesday" "Mobile Device" 2 "US"
1 "Premium" 32 1 1 0.62 273 "Afternoon" "Sunday" "TV" 2 "FR"
1 "Standard" 29 2 3 0.72 255.1 "Evening" "Friday" "TV" 1 "DE"
1 "Standard" 37 3 4 0.97 74.4 "Morning" "Saturday" "PC" 0 "NZ"
1 "Standard" 36 1 2 0.89 212.6 "Afternoon" "Saturday" "TV" 2 "US"
0 "Standard" 23 1 1 0.97 77.8 "Evening" "Sunday" "TV" 1 "DE"
0 "Standard" 24 1 1 0.85 172.1 "Evening" "Thursday" "Mobile Device" 0 "MX"
0 "Premium" 37 1 4 0.88 179.8 "Morning" "Friday" "Gaming Device" 0 "US"
0 "Standard" 36 2 3 0.14 140.7 "Afternoon" "Wednesday" "TV" 1 "DE"
0 "Standard" 29 0 1 0.8 115.6 "Evening" "Sunday" "TV" 2 "US"
0 "Standard" 25 1 4 0.59 71.3 "Evening" "Friday" "TV" 1 "DE"
1 "Premium" 19 3 0 0.8 123.4 "Evening" "Sunday" "Gaming Device" 0 "US"
0 "Standard" 27 5 6 0.56 168.6 "Afternoon" "Monday" "TV" 1 "NZ"
0 "Standard" 32 2 5 0.31 91.9 "Evening" "Monday" "Mobile Device" 2 "US"
0 "Standard" 28 2 6 0.39 120.9 "Morning" "Saturday" "Mobile Device" 3 "US"
0 "Premium" 23 1 6 0.47 110.1 "Afternoon" "Friday" "Gaming Device" 1 "FR"
0 "Standard" 33 2 2 0.34 66.7 "Afternoon" "Friday" "TV" 3 "DE"
0 "Standard" 26 3 1 0.38 36.1 "Afternoon" "Thursday" "TV" 0 "US"
0 "Standard" 25 3 3 0.12 102.3 "Morning" "Thursday" "TV" 0 "MX"
0 "Standard" 35 0 3 0.59 35.6 "Afternoon" "Sunday" "Gaming Device" 2 "MX"
0 "Standard" 46 2 2 0.42 116.3 "Morning" "Sunday" "TV" 5 "FR"
0 "Standard" 38 0 3 0.38 228.5 "Evening" "Sunday" "TV" 1 "US"
0 "Standard" 26 3 3 0.49 154.4 "Afternoon" "Tuesday" "TV" 4 "US"
0 "Standard" 47 1 4 0.85 120.2 "Evening" "Wednesday" "Mobile Device" 2 "FR"
0 "Premium" 34 2 1 0.81 185 "Evening" "Tuesday" "Mobile Device" 3 "US"
1 "Standard" 32 1 4 0.97 208 "Evening" "Tuesday" "TV" 2 "US"
0 "Premium" 45 0 3 0.92 216.1 "Evening" "Sunday" "TV" 4 "UK"
0 "Premium" 44 2 2 0.68 147 "Evening" "Thursday" "TV" 1 "MX"
0 "Standard" 22 2 6 0.47 125.8 "Morning" "Thursday" "TV" 1 "FR"
0 "Premium" 23 3 2 0.86 106.7 "Afternoon" "Sunday" "Mobile Device" 1 "NZ"
0 "Standard" 14 3 3 0.52 149.3 "Morning" "Sunday" "TV" 1 "US"
1 "Standard" 23 1 2 0.86 195 "Evening" "Sunday" "TV" 1 "NZ"
0 "Standard" 30 3 3 0.49 62.7 "Evening" "Sunday" "Mobile Device" 2 "MX"
0 "Standard" 17 1 4 0.4 137.5 "Morning" "Friday" "TV" 2 "UK"
0 "Premium" 50 0 4 0.46 144.2 "Evening" "Saturday" "TV" 0 "UK"
1 "Standard" 46 3 0 0.92 92.7 "Afternoon" "Sunday" "TV" 1 "UK"
0 "Standard" 27 2 2 0.89 92.7 "Afternoon" "Sunday" "TV" 3 "MX"
1 "Standard" 34 1 1 0.8 163.1 "Evening" "Sunday" "Mobile Device" 0 "UK"
0 "Standard" 23 2 3 0.37 218.5 "Evening" "Friday" "Gaming Device" 2 "US"
0 "Standard" 22 3 6 0.84 64.3 "Evening" "Saturday" "TV" 1 "FR"
0 "Standard" 21 0 5 0.63 86.9 "Morning" "Saturday" "TV" 0 "UK"
1 "Premium" 27 3 4 0.86 206.7 "Afternoon" "Saturday" "PC" 4 "UK"
0 "Premium" 26 5 6 0.53 218.1 "Evening" "Tuesday" "TV" 3 "MX"
1 "Standard" 20 2 3 0.88 168.2 "Evening" "Sunday" "TV" 2 "DE"
1 "Premium" 32 1 2 0.7 169.2 "Evening" "Monday" "TV" 3 "DE"
0 "Standard" 39 0 3 0.43 163.9 "Evening" "Sunday" "TV" 2 "US"
0 "Standard" 37 0 3 0.68 63.2 "Evening" "Friday" "TV" 2 "UK"
0 "Standard" 26 0 4 0.74 116.8 "Evening" "Sunday" "TV" 2 "UK"
0 "Premium" 35 2 1 0.87 28.3 "Evening" "Tuesday" "TV" 0 "UK"
0 "Standard" 35 5 3 0.67 158.1 "Evening" "Sunday" "Gaming Device" 7 "US"
0 "Premium" 29 2 5 0.56 149.2 "Morning" "Sunday" "Mobile Device" 0 "MX"
1 "Standard" 31 3 2 0.96 211.8 "Evening" "Sunday" "TV" 2 "US"
0 "Standard" 11 2 6 0.58 160.6 "Morning" "Monday" "PC" 1 "US"
0 "Premium" 32 2 3 0.87 91.9 "Evening" "Monday" "TV" 2 "UK"
1 "Standard" 22 4 6 0.92 287.6 "Evening" "Monday" "TV" 0 "DE"
0 "Standard" 25 3 1 0.47 106.8 "Afternoon" "Wednesday" "TV" 3 "US"
0 "Premium" 22 4 4 0.91 106.1 "Afternoon" "Thursday" "TV" 1 "US"
0 "Standard" 37 1 3 0.91 0 "Evening" "Thursday" "TV" 2 "JP"
0 "Standard" 47 2 2 0.91 132.9 "Afternoon" "Friday" "Mobile Device" 1 "US"
0 "Premium" 25 2 5 0.51 92 "Afternoon" "Friday" "TV" 4 "DE"
0 "Standard" 21 2 3 0.92 67.4 "Afternoon" "Friday" "PC" 0 "UK"
0 "Standard" 41 6 4 0.86 144 "Evening" "Saturday" "TV" 2 "NZ"
1 "Standard" 20 0 4 0.87 81.6 "Evening" "Thursday" "TV" 3 "MX"
0 "Standard" 28 0 2 0.64 202 "Afternoon" "Friday" "Gaming Device" 2 "US"
0 "Standard" 32 1 4 0.88 84.5 "Morning" "Tuesday" "Gaming Device" 0 "UK"
0 "Premium" 33 3 3 0.57 106.4 "Morning" "Wednesday" "Gaming Device" 2 "MX"
1 "Standard" 31 2 2 0.84 106.8 "Evening" "Friday" "TV" 0 "DE"
0 "Standard" 21 3 3 0.63 185.7 "Morning" "Tuesday" "PC" 2 "UK"
0 "Standard" 21 4 3 0.73 77.8 "Afternoon" "Monday" "Mobile Device" 1 "DE"
1 "Standard" 32 3 2 0.92 202.2 "Afternoon" "Saturday" "TV" 4 "UK"
0 "Standard" 51 1 4 0.6 28.3 "Evening" "Monday" "Mobile Device" 2 "US"
0 "Premium" 19 2 2 0.58 133.7 "Afternoon" "Friday" "TV" 0 "US"
1 "Standard" 31 1 2 0.9 244.8 "Evening" "Sunday" "TV" 1 "FR"
0 "Standard" 37 1 4 0.62 23.7 "Evening" "Sunday" "Mobile Device" 4 "US"
0 "Standard" 25 2 2 0.34 128.3 "Afternoon" "Saturday" "TV" 2 "DE"
0 "Standard" 38 1 3 0.38 252.9 "Evening" "Sunday" "TV" 4 "UK"
0 "Standard" 26 1 7 0.84 113.8 "Evening" "Monday" "Mobile Device" 1 "NZ"
0 "Standard" 24 0 3 0.64 225.1 "Morning" "Sunday" "TV" 4 "FR"
0 "Premium" 16 3 1 0.76 21.9 "Afternoon" "Tuesday" "TV" 2 "US"
0 "Standard" 21 0 3 0.84 68.7 "Evening" "Saturday" "TV" 3 "FR"
1 "Standard" 28 4 8 0.86 91.4 "Evening" "Wednesday" "TV" 1 "US"
0 "Premium" 36 1 1 0.68 184.6 "Morning" "Thursday" "TV" 1 "US"
0 "Standard" 22 4 4 0.7 94.7 "Evening" "Thursday" "TV" 0 "MX"
1 "Premium" 23 2 1 0.9 186.4 "Afternoon" "Saturday" "Gaming Device" 2 "FR"
0 "Standard" 31 1 3 0.68 110.8 "Evening" "Tuesday" "TV" 0 "DE"
0 "Standard" 33 2 1 0.68 208.8 "Afternoon" "Saturday" "TV" 2 "US"
0 "Standard" 34 4 2 0.32 74.4 "Evening" "Friday" "Gaming Device" 4 "US"
0 "Standard" 19 3 3 0.86 65.1 "Morning" "Thursday" "TV" 2 "DE"
1 "Premium" 43 3 3 0.76 168.3 "Evening" "Sunday" "TV" 2 "MX"
0 "Premium" 17 1 2 0.94 133.6 "Afternoon" "Friday" "Gaming Device" 1 "US"
0 "Standard" 17 3 4 0.75 101.7 "Morning" "Thursday" "TV" 0 "MX"
0 "Standard" 39 2 3 0.81 6.7 "Evening" "Thursday" "TV" 1 "DE"
1 "Standard" 21 3 6 0.88 115.3 "Afternoon" "Wednesday" "TV" 2 "US"
0 "Standard" 27 3 5 0.71 182.3 "Evening" "Tuesday" "TV" 1 "MX"
0 "Premium" 48 2 5 0.35 92.5 "Afternoon" "Friday" "TV" 2 "MX"
0 "Standard" 28 0 1 0.57 111.9 "Evening" "Wednesday" "TV" 5 "DE"
1 "Premium" 35 1 4 0.74 210.8 "Evening" "Saturday" "TV" 0 "FR"
0 "Standard" 22 2 2 0.52 137.1 "Evening" "Wednesday" "TV" 3 "DE"
0 "Standard" 24 2 2 0.66 62.7 "Afternoon" "Friday" "Mobile Device" 3 "FR"
1 "Standard" 33 1 2 0.94 160.4 "Evening" "Monday" "TV" 4 "DE"
0 "Standard" 18 1 1 0.24 179 "Afternoon" "Wednesday" "TV" 3 "FR"
0 "Standard" 23 2 4 0.31 20.3 "Evening" "Saturday" "TV" 5 "UK"
0 "Standard" 26 2 3 0.9 83.1 "Evening" "Friday" "TV" 1 "NZ"
0 "Standard" 33 3 3 0.87 80.9 "Evening" "Tuesday" "Mobile Device" 2 "US"
0 "Standard" 25 2 2 0.75 125.6 "Evening" "Friday" "TV" 1 "US"
0 "Standard" 31 2 2 0.78 246.4 "Afternoon" "Friday" "TV" 2 "UK"
0 "Standard" 36 1 1 0.5 162.4 "Afternoon" "Friday" "TV" 3 "UK"
1 "Standard" 26 4 3 0.78 132.5 "Evening" "Sunday" "TV" 3 "NZ"
1 "Premium" 34 0 3 0.66 188.5 "Evening" "Monday" "TV" 5 "MX"
1 "Standard" 28 0 2 0.96 74.2 "Afternoon" "Monday" "TV" 2 "DE"
0 "Premium" 32 0 2 0.29 137.6 "Evening" "Wednesday" "TV" 2 "UK"
1 "Standard" 16 3 3 0.98 189.2 "Afternoon" "Tuesday" "TV" 2 "US"
1 "Standard" 34 4 3 0.84 95.1 "Evening" "Sunday" "Mobile Device" 1 "MX"
0 "Standard" 41 4 1 0.55 141.4 "Afternoon" "Saturday" "TV" 1 "UK"
0 "Standard" 26 1 3 0.58 198.2 "Evening" "Thursday" "Gaming Device" 4 "FR"
1 "Standard" 23 0 3 0.78 142.8 "Afternoon" "Saturday" "TV" 3 "US"
0 "Standard" 36 2 2 0.88 13.2 "Afternoon" "Friday" "TV" 1 "UK"
1 "Standard" 21 3 3 0.93 157.8 "Afternoon" "Sunday" "TV" 4 "UK"
1 "Standard" 57 3 6 0.8 196.2 "Morning" "Friday" "TV" 2 "NZ"
1 "Premium" 47 2 6 0.95 180.7 "Evening" "Saturday" "TV" 1 "NZ"
0 "Standard" 43 1 0 0.85 107.7 "Afternoon" "Sunday" "PC" 0 "UK"
0 "Standard" 22 0 3 0.82 125.9 "Morning" "Monday" "Gaming Device" 2 "FR"
0 "Premium" 37 5 1 0.42 90.6 "Afternoon" "Sunday" "TV" 2 "NZ"
0 "Standard" 30 1 4 0.61 120.7 "Evening" "Friday" "TV" 2 "US"
0 "Standard" 20 1 0 0.51 139.8 "Evening" "Monday" "TV" 3 "MX"
0 "Premium" 23 2 2 0.33 83.3 "Evening" "Saturday" "TV" 1 "NZ"
0 "Standard" 23 3 5 0.72 81.2 "Evening" "Thursday" "TV" 1 "DE"
0 "Premium" 28 3 5 0.92 98.1 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 20 3 1 0.36 76 "Afternoon" "Wednesday" "TV" 4 "UK"
0 "Premium" 38 0 3 0.65 168.7 "Afternoon" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 50 2 2 0.68 52.4 "Afternoon" "Sunday" "TV" 1 "FR"
0 "Premium" 26 1 2 0.89 147.9 "Afternoon" "Tuesday" "TV" 3 "DE"
1 "Standard" 38 2 2 0.84 92.7 "Evening" "Sunday" "TV" 3 "US"
0 "Premium" 33 5 2 0.78 0 "Morning" "Monday" "TV" 0 "FR"
0 "Standard" 57 1 1 0.93 102.6 "Evening" "Tuesday" "TV" 1 "US"
0 "Standard" 28 3 3 0.65 174.5 "Evening" "Thursday" "TV" 1 "US"
0 "Standard" 51 3 3 0.81 150.3 "Afternoon" "Wednesday" "TV" 0 "FR"
0 "Standard" 40 2 1 0.32 19.9 "Morning" "Thursday" "TV" 1 "MX"
1 "Standard" 30 3 3 0.92 157.2 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 30 2 1 0.45 205.2 "Evening" "Tuesday" "TV" 4 "MX"
0 "Standard" 20 0 1 0.87 186.6 "Evening" "Saturday" "TV" 1 "FR"
0 "Standard" 39 2 8 0.51 46.8 "Evening" "Wednesday" "TV" 2 "UK"
0 "Standard" 18 4 1 0.43 142.7 "Evening" "Friday" "Gaming Device" 0 "DE"
0 "Standard" 27 0 7 0.67 96.8 "Evening" "Sunday" "TV" 1 "FR"
0 "Standard" 26 2 4 0.12 204.9 "Afternoon" "Friday" "Gaming Device" 2 "US"
0 "Standard" 30 1 4 0.61 185.7 "Evening" "Friday" "Mobile Device" 1 "US"
1 "Standard" 28 2 2 0.93 174.4 "Morning" "Monday" "TV" 1 "MX"
0 "Standard" 14 3 1 0.6 160.3 "Evening" "Friday" "Gaming Device" 4 "UK"
0 "Standard" 21 1 1 0.33 189.6 "Evening" "Thursday" "Mobile Device" 2 "US"
1 "Premium" 22 3 5 0.82 199.9 "Evening" "Thursday" "TV" 1 "US"
0 "Standard" 20 2 7 0.79 109.8 "Afternoon" "Wednesday" "TV" 1 "MX"
1 "Standard" 39 3 7 0.97 43.3 "Evening" "Sunday" "TV" 4 "US"
0 "Standard" 32 3 5 0.37 82.6 "Afternoon" "Thursday" "TV" 4 "DE"
0 "Standard" 32 2 4 0.57 107.3 "Evening" "Monday" "TV" 3 "US"
1 "Standard" 28 1 2 0.88 202.2 "Evening" "Saturday" "TV" 3 "UK"
0 "Premium" 26 4 5 0.69 173.6 "Evening" "Sunday" "TV" 1 "UK"
